char_id,char_name,char_lv,char_rank,char_type,atk_dmg,atk_speed,atk_range,atk_addcount,bullet_count,bullet_speed,char_hp,crt_chance,crt_dmg,skill_id1,skill_id2,skill_id3,skill_id4,skill_id5,skill_id6,Info,image_PrefabName,data_AssetName,bullet_PrefabName,projectile_AssetName,hitEffect_AssetName,card_imageName,icon_imageName
11010406,에리,1,1,4,17,0.62,10,18,1,8,300,9,1.45,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri1,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11020406,에리,2,1,4,21,0.65,10.3,20,1,8,320,10.2,1.5,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri2,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11030406,에리,3,1,4,25,0.68,10.6,22,1,8,340,11.4,1.55,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri3,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11040406,에리,4,1,4,29,0.71,10.8,24,1,8,360,12.6,1.6,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri4,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11050406,에리,5,1,4,33,0.74,11,26,1,8,380,13.8,1.65,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri5,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11060406,에리,6,1,4,37,0.77,11.1,28,1,8,400,15,1.7,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri6,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11070406,에리,7,1,4,41,0.8,11.1,30,1,8,420,16.2,1.75,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri7,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11080406,에리,8,1,4,45,0.83,11.2,32,1,8,440,17.4,1.8,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri8,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11090406,에리,9,1,4,49,0.86,11.2,34,1,8,460,18.6,1.85,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri9,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
11100406,에리,10,1,4,53,0.89,11.4,36,1,8,480,19.8,1.9,32109,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri10,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12010406,에리,1,2,4,21,0.64,11,23,1,8,320,9.9,1.6,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri11,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12020406,에리,2,2,4,25,0.67,11.4,25,1,8,340,11.2,1.65,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri12,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12030406,에리,3,2,4,29,0.7,11.7,27,1,8,360,12.5,1.71,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri13,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12040406,에리,4,2,4,33,0.73,11.9,29,1,8,380,13.9,1.76,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri14,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12050406,에리,5,2,4,37,0.76,12.1,31,1,8,400,15.2,1.82,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri15,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12060406,에리,6,2,4,41,0.79,12.2,33,1,8,420,16.5,1.87,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri16,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12070406,에리,7,2,4,45,0.82,12.3,35,1,8,440,17.8,1.93,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri17,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12080406,에리,8,2,4,49,0.85,12.3,37,1,8,460,19.1,1.98,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri18,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12090406,에리,9,2,4,53,0.88,12.4,39,1,8,480,20.5,2.04,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri19,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
12100406,에리,10,2,4,57,0.91,12.5,41,1,8,500,21.8,2.09,32110,31212,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri20,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13010406,에리,1,3,4,25,0.66,12,28,1,8,340,10.8,1.74,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri21,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13020406,에리,2,3,4,29,0.69,12.4,30,1,8,360,12.2,1.8,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri22,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13030406,에리,3,3,4,33,0.72,12.7,32,1,8,380,13.7,1.86,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri23,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13040406,에리,4,3,4,37,0.75,13,34,1,8,400,15.1,1.92,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri24,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13050406,에리,5,3,4,41,0.78,13.2,36,1,8,420,16.6,1.98,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri25,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13060406,에리,6,3,4,45,0.81,13.3,38,1,8,440,18,2.04,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri26,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13070406,에리,7,3,4,49,0.84,13.4,40,1,8,460,19.4,2.1,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri27,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13080406,에리,8,3,4,53,0.87,13.4,42,1,8,480,20.9,2.16,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri28,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13090406,에리,9,3,4,57,0.9,13.5,44,1,8,500,22.3,2.22,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri29,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
13100406,에리,10,3,4,61,0.93,13.7,46,1,8,520,23.8,2.28,32110,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri30,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
14010406,에리,1,4,4,29,0.68,13,31,1,8,360,11.7,1.89,32119,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri31,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
14020406,에리,2,4,4,33,0.71,13.4,33,1,8,380,13.3,1.95,32119,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri32,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
14030406,에리,3,4,4,37,0.74,13.8,35,1,8,400,14.8,2.02,32119,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri33,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
14040406,에리,4,4,4,41,0.77,14.1,37,1,8,420,16.4,2.08,32119,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri34,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
14050406,에리,5,4,4,45,0.8,14.3,39,1,8,440,17.9,2.15,32119,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri35,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
14060406,에리,6,4,4,49,0.83,14.4,41,1,8,460,19.5,2.21,32119,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri36,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
14070406,에리,7,4,4,53,0.86,14.5,43,1,8,480,21.1,2.28,32119,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri37,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
14080406,에리,8,4,4,57,0.89,14.5,45,1,8,500,22.6,2.34,32119,31213,0,0,0,0,"키 : 164cm\n나이 : 만 19세\n성격 : 친화력 좋고 다정한 외향적 성격\n배경 : 지우는 하트 스테이지 오디션을 보컬로 준비했지만, 중요한 순간 성대결절이 터지며 꿈이 무너질 뻔했다. 오디션장에서 노래를 못 부르겠다며 포기하려 했지만, 천사는 지우의 부정적인 감정 에너지를 발견하게 되어 자초지종을 듣게 된다. 이후, 천사의 제안으로 피 나는 노력을 통해 보컬 대신 랩 포지션으로 하트 스테이지에 합류하게 된다. 지아와는 자매 사이이다.",EriCharacter,eri38,baseBullet,PinkHeartProjectile,PinkHeartHit,FDeri,eriicon
